"desde","hacia","tipo","origen","confianza","notas"
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-motoniveladora-case-construction","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-motoniveladora-case-construction","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-motoniveladora-case-construction/repuestos-motoniveladora-case-construction-845","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-motoniveladora-case-construction/repuestos-motoniveladora-case-construction-845","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-motoniveladora-case-construction/repuestos-motoniveladora-case-construction-845b","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-motoniveladora-case-construction/repuestos-motoniveladora-case-construction-845b","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-motoniveladora-case-construction/repuestos-motoniveladora-case-construction-865","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-motoniveladora-case-construction/repuestos-motoniveladora-case-construction-865","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-motoniveladora-case-construction/repuestos-motoniveladora-case-construction-865b","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-motoniveladora-case-construction/repuestos-motoniveladora-case-construction-865b","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-570st","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-570st","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-575sv","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-575sv","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-580l","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-580l","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-580m","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-580m","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-580n","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-580n","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-580sl","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-580sl","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-580sm","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-580sm","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-580sn","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-580sn","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-590sm","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-590sm","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-590sn","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-case-construction/repuestos-para-maquinaria-pesada-retrocargadora-case-construction/repuestos-retrocargadora-case-construction-590sn","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d3","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d3","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d3b","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d3b","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d3c","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d3c","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d3g","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d3g","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d3k","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d3k","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d3k2","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d3k2","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d4c","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d4c","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d4d","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d4d","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d4e","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d4e","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d4g","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d4g","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d4h","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d4h","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d4k","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d4k","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5b","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5b","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5c","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5c","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5g","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5g","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5h","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5h","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5k","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5k","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5k2","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5k2","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5m","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5m","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5n","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d5n","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6c","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6c","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6g","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6g","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6h","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6h","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6k_","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6k_","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6k-old","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6k-old","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6k2","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6k2","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6m","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6m","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6n","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6n","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6r","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6r","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6t","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d6t","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
"/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d7g","/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-caterpillar/repuestos-para-maquinaria-pesada-buldozer-caterpillar/repuestos-bulldozer-caterpillar-d7g","301","migracion","alta","Ruta conservada idéntica en el sitio nuevo. NO necesita redirect (solo difiere la barra final)."
